County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
ALLEGHENY,KAFLE LAXMI P,7-ELEVEN STORE 2701-36121B,15145-1665,USA,02**8405,OTP Retail,02/28/2023,"423 JAMES ST
TURTLE CREEK, PA 15145-1665
(40.40892, -79.81886)"
PHILADELPHIA,HAIDER ALI CORPORATION,7-ELEVEN STORE 2408-26040D,19149-2319,USA,51**5617,Cigarette Retail,02/28/2023,"6800 BUSTLETON AVE
PHILADELPHIA, PA 19149-2319
(40.04075, -75.06553)"
CUMBERLAND,WALMART STORES EAST LP,SUPERCENTER 2574,17013-4119,USA,70**8096,Cigarette/OTP Retail,02/28/2023,"60 NOBLE BLVD
CARLISLE, PA 17013-4119
(40.19073, -77.19189)"
LACKAWANNA,MONGAR DHAN M,HAMRO GROCERY,18505-1152,USA,35**2568,Cigarette Retail,02/28/2023,"231 PITTSTON AVE
SCRANTON, PA 18505-1152
(41.40185, -75.66219)"
WESTMORELAND,LAKSHMI BEVERAGES LLC,LAKSHMI BEVERAGES LLC,15646-1112,USA,65**5220,Cigarette/OTP Retail,02/28/2023,"3903 STATE ROUTE 31
JONES MILLS, PA 15646-1112
(40.0965, -79.35525)"
CHESTER,VAPOR CRUX LLC.,VAPOR CRUX LLC,19335-2226,USA,15**9846,OTP Retail,02/28/2023,"4317 W LINCOLN HWY
DOWNINGTOWN, PA 19335-2226
(39.99792, -75.73289)"
CHESTER,WAWA INC.,WAWA # 8045,19382-7753,USA,70**2322,Cigarette/OTP Retail,02/28/2023,"1501 W CHESTER PIKE
WEST CHESTER, PA 19382-7753
(39.96727, -75.52745)"
PHILADELPHIA,PARRISH SUPERMARKET INC,PARRISH SUPERMARKET INC,19139-1934,USA,51**0383,Cigarette/OTP Retail,02/28/2023,"4529 PARRISH ST
PHILADELPHIA, PA 19139-1934
(39.9677, -75.21352)"
LUZERNE,SUPERIOR AMUSEMENTS & VENDING INC,CHEERS,18643-1635,USA,40**9640,Cigarette Vending,02/28/2023,"700 LUZERNE AVE
WEST PITTSTON, PA 18643-1635
(41.33415, -75.80301)"
WASHINGTON,ZENNER ANTHONY J,KOPPER KETTLE,15301-3175,USA,63**7782,Cigarette Vending,02/28/2023,"2 KOPPER KETTLE RD
WASHINGTON, PA 15301-3175
(40.14925, -80.18513)"
ALLEGHENY,ZENNER ANTHONY J,FIREMANS CLUB,15106,USA,63**7782,Cigarette Vending,02/28/2023,"100 GREEK STREET
GLENDALE, PA 15106
(40.40193, -80.08784)"
DAUPHIN,LAWNTONS LUCKY LLC,LUCKY,17111-3441,USA,22**5340,Cigarette/OTP Retail,02/28/2023,"4821 DERRY ST
HARRISBURG, PA 17111-3441
(40.25861, -76.8027)"
DELAWARE,WAWA INC.,WAWA #8081,19033-1314,USA,23**1364,Cigarette/OTP Retail,02/28/2023,"1730 MACDADE BLVD
FOLSOM, PA 19033-1314
(39.89539, -75.31569)"
CUMBERLAND,GLENN MILLER BEER & SODA WAREHOUSE INC,GLENN MILLERS BEER & SODA WAREHOUSE,17043-1414,USA,21**8443,Cigarette/OTP Retail,02/28/2023,"1029 MARKET ST
LEMOYNE, PA 17043-1414
(40.24244, -76.90609)"
POTTER,DANDY MINI MARTS INC,DANDY MINI MART #54,16927-1226,USA,70**1043,Cigarette/OTP Retail,02/28/2023,"101 E MAIN ST
HARRISON VALLEY, PA 16927-1226
(41.94163, -77.64953)"
NORTHUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL STORE 24421,17801-2369,USA,49**6001,Cigarette/OTP Retail,02/28/2023,"408 MARKET ST
SUNBURY, PA 17801-2369
(40.86109, -76.79078)"
PHILADELPHIA,DOLGENCORP LLC,DOLLAR GENERAL STORE # 14790,19123-1216,USA,51**8137,Cigarette/OTP Retail,02/28/2023,"901 W GIRARD AVE
PHILADELPHIA, PA 19123-1216
(39.97101, -75.15143)"
ALLEGHENY,CHOICE CIGARETTE OUTLET OF OAKDALE INC,CHOICE CIGARETTE OUTLET OF OAKDALE,15071,USA,02**8780,Cigarette/OTP Retail,02/28/2023,"7859 STUEBENVILLE PIKE
OAKDALE, PA 15071
(40.43954, -80.21871)"
BRADFORD,DOLGENCORP LLC,DOLLAR GENERAL STORE 22358,18845-7797,USA,08**4050,Cigarette/OTP Retail,02/28/2023,"10100 ROUTE 706
STEVENSVILLE, PA 18845-7797
(41.7667, -76.15806)"
ALLEGHENY,SMOKING STARZ INC,SMOKING STARZ INC,15222-1722,USA,02**7288,Cigarette/OTP Retail,02/28/2023,"433 MARKET ST
PITTSBURGH, PA 15222-1722
(40.44108, -80.00229)"
UNKNOWN/OUT OF STATE,WAKEFERN FOOD CORP,WAKEFERN FOOD CORP,08832-1209,USA,00**1954,Cigarette Wholesaler,02/28/2023,"5000 RIVERSIDE DR
KEASBEY, NJ 08832-1209
(40.51013, -74.331)"
PHILADELPHIA,RITE AID OF PENNSYLVANIA LLC,RITE AID 6777,19103-1500,USA,51**0707,Cigarette/OTP Retail,02/28/2023,"1900 ARCH ST
PHILADELPHIA, PA 19103-1500
(39.95545, -75.17161)"
LACKAWANNA,SUPERIOR AMUSEMENTS & VENDING INC,WALDORF PARK,18505-2743,USA,40**9640,Cigarette Vending,02/28/2023,"13 WALDORF LN
SCRANTON, PA 18505-2743
(41.39055, -75.64549)"
DELAWARE,AUTOMEDIQS TRANSPORT INC,AUTOMEDIQS TRANSPORT INC,19013-5033,USA,23**5480,Cigarette/OTP Retail,02/28/2023,"2200 EDGMONT AVE
CHESTER, PA 19013-5033
(39.86389, -75.36865)"
YORK,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #093,17406-7776,USA,67**6674,Cigarette/OTP Retail,02/28/2023,"4490 E PROSPECT RD
YORK, PA 17406-7776
(39.96897, -76.59009)"
DAUPHIN,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #04260,17111-2802,USA,70**8621,Cigarette/OTP Retail,02/28/2023,"4299 UNION DEPOSIT RD
HARRISBURG, PA 17111-2802
(40.27908, -76.81385)"
WASHINGTON,GIANT EAGLE INC,GET GO #3672,15301-2004,USA,70**3179,Cigarette/OTP Retail,02/28/2023,"104 E WYLIE AVE
WASHINGTON, PA 15301-2004
(40.18296, -80.26285)"
PHILADELPHIA,4931 LIU INC,4931 LIU INC,19144-3629,USA,51**8920,Cigarette Retail,02/28/2023,"4931 WAYNE AVE
PHILADELPHIA, PA 19144-3629
(40.02504, -75.167)"
BUTLER,GIANT EAGLE INC,GIANT EAGLE #23,16055-8301,USA,10**1020,Cigarette/OTP Retail,02/28/2023,"100 BUFFALO PLZ
SARVER, PA 16055-8301
(40.70509, -79.72337)"
LANCASTER,S MANDROS IMPORTED FOODS CO,S MANDROS IMPORTED FOODS CO,17603-2901,USA,36**1227,Cigarette Retail,02/28/2023,"351 N CHARLOTTE ST
LANCASTER, PA 17603-2901
(40.04351, -76.31366)"
LAWRENCE,SHENANGO BEVERAGE OPERATING COMPANY,SHENANGO BEVERAGE,16101-3237,USA,37**6637,Cigarette/OTP Retail,02/28/2023,"3102 NEW BUTLER RD
NEW CASTLE, PA 16101-3237
(40.97553, -80.2785)"
PHILADELPHIA,DAY 'N' NITE INC,908 CHERRY STREET,19107-2472,USA,51**1813,Cigarette Retail,02/28/2023,"908 CHERRY ST
PHILADELPHIA, PA 19107-2472
(39.95433, -75.15489)"
DELAWARE,CHANRA INC,CHANRA INC,19082-2408,USA,23**6080,Cigarette/OTP Retail,02/28/2023,"6825 LUDLOW ST
UPPER DARBY, PA 19082-2408
(39.96124, -75.25781)"
BUCKS,LOCAL VAPORIUM,THE LOCAL VAPOR,18902-1063,USA,09**4291,OTP Retail,02/28/2023,"812 N EASTON RD
DOYLESTOWN, PA 18902-1063
(40.33264, -75.12937)"
ALLEGHENY,G & M UNITED LIMITED LIABILITY COMPANY,BIG BOY MARKET,15132-1816,USA,02**6118,Cigarette Retail,02/28/2023,"3100 BROWNLEE AVE
MCKEESPORT, PA 15132-1816
(40.34896, -79.84059)"
BUCKS,TRIPLE 1 WHOLESALE INC,111 E TRENTON AVE B,19020-5934,USA,09**8436,OTP Wholesaler,02/28/2023,"651 WINKS LN
BENSALEM, PA 19020-5934
(40.08679, -74.9209)"
ALLEGHENY,NEW HORIZONS OF PITTSBURGH INC,COUSINS CORNER,15221-1604,USA,02**7510,OTP Retail,02/28/2023,"1694 LAKETON RD
PITTSBURGH, PA 15221-1604
(40.4491, -79.86777)"
BUTLER,RITE AID OF PENNSYLVANIA LLC,RITE AID 754,16001-5935,USA,70**8096,Cigarette/OTP Retail,02/28/2023,"139 S MAIN ST
BUTLER, PA 16001-5935
(40.86008, -79.89527)"
BUCKS,SHREE KAALI CORP.,7-ELEVEN STORE 2405-27531C,19067-7123,USA,09**7107,OTP Retail,02/28/2023,"1 S PENNSYLVANIA AVE
MORRISVILLE, PA 19067-7123
(40.20726, -74.77638)"
MONTGOMERY,MADONNAS DISTRIBUTING,MADONNAS DISTRIBUTING,19038-4909,USA,46**5576,Cigarette Retail,02/28/2023,"478 N EASTON RD
GLENSIDE, PA 19038-4909
(40.10924, -75.14511)"
LUZERNE,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #249,18202-8039,USA,40**6786,Cigarette/OTP Retail,02/28/2023,"7 AIRPORT RD
HAZLETON, PA 18202-8039
(40.98288, -76.02372)"
ALLEGHENY,PETERS JOSEPH C,EDDIES,15148,USA,65**7908,Cigarette Vending,02/28/2023,"WALL AVENUE
WALL, PA 15148"
LANCASTER,POLANCO QUILVIO,KIAMMY S GROCERY & DELI,17602-3633,USA,36**5954,Cigarette Retail,02/28/2023,"76 HOWARD AVE
LANCASTER, PA 17602-3633
(40.03744, -76.2992)"
ALLEGHENY,PAR MAR OIL COMPANY,PAR MAR STORES 67,15034-1031,USA,02**1019,Cigarette/OTP Retail,02/28/2023,"4732 LEBANON CHURCH RD
DRAVOSBURG, PA 15034-1031
(40.35418, -79.9007)"
BUTLER,UNI EXPRESS LLC,UNI EXPRESS LLC,16033-1216,USA,10**9919,Cigarette/OTP Retail,02/28/2023,"128 E MAIN ST
EVANS CITY, PA 16033-1216
(40.76879, -80.0631)"
BUTLER,BOWSER JOSEPH M,THOMPSONS COUNTY MARKET AND CATERIN,16061-3148,USA,10**1761,Cigarette/OTP Retail,02/28/2023,"136 MAIN ST
WEST SUNBURY, PA 16061-3148
(41.00641, -79.89646)"
MERCER,SINGH BRO LLC,SINGH BRO INC,16146-2054,USA,43**3929,Cigarette/OTP Retail,02/28/2023,"392 NEW CASTLE AVE
SHARON, PA 16146-2054
(41.22754, -80.50068)"
FAYETTE,DURITZAS ENTERPRISES INC,ROSTRAVER SHOP N SAVE,15012,USA,26**1673,Cigarette/OTP Retail,02/28/2023,"600 WILLOWBROOKE
BELLE VERNON, PA 15012
(40.18508, -79.81107)"
LANCASTER,OUR EVEREST GROCERY LLC,OUR EVEREST GROCERY LLC,17603-4528,USA,36**6765,Cigarette/OTP Retail,02/28/2023,"1621 COLUMBIA AVE
LANCASTER, PA 17603-4528
(40.03805, -76.34702)"
DELAWARE,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #01274,19014-3032,USA,70**8238,Cigarette/OTP Retail,02/28/2023,"4400 PENNELL RD
ASTON, PA 19014-3032
(39.85676, -75.42622)"
MONTGOMERY,N/A SHIV KRUPA CASH SERVICES LLC DBA FAM,FAMILY FINANCIAL CENTERS 2801,19090,USA,46**7692,Cigarette/OTP Retail,02/28/2023,"2801 EASTERN ROAD
WILLOW GROVE, PA 19090"
LACKAWANNA,PENNSYLVANIA COIN LLC,GRANDVIEW,18424-7828,USA,35**7786,Cigarette Vending,02/28/2023,"242 DRINKER TPKE
COVINGTON TOWNSHIP, PA 18424-7828
(41.26719, -75.5072)"
DELAWARE,WAWA INC.,WAWA INC #293,19082,USA,70**2252,Cigarette/OTP Retail,02/28/2023,"BALTIMORE PK & BISHOP AVE
UPPER DARBY, PA 19082"
DELAWARE,WAWA INC.,WAWA #8080,19095,USA,23**2172,Cigarette/OTP Retail,02/28/2023,"8250 LIMEKILN PK
CHELTENHAM, PA 19095
(40.07863, -75.1602)"
CRAWFORD,GIANT EAGLE INC,MEADVILLE GIANT EAGLE 0095,16335-3672,USA,20**9337,Cigarette/OTP Retail,02/28/2023,"18511 SMOCK HWY
MEADVILLE, PA 16335-3672
(41.62022, -80.16703)"
BUTLER,HEALING AND WELLNESS OF NORTH HILLS,HEALING AND WELLNESS OF NORTH HILLS,16066-4830,USA,10**6108,OTP Retail,02/28/2023,"300 KELTON PL
CRANBERRY TOWNSHIP, PA 16066-4830
(40.67931, -80.13816)"
WESTMORELAND,KRAISINGER'S MARKET LLC,KRAISINGER'S MARKET LLC,15666-1720,USA,65**5929,Cigarette Retail,02/28/2023,"112 S QUARRY ST
MOUNT PLEASANT, PA 15666-1720
(40.15091, -79.55027)"
CHESTER,WAWA INC.,WAWA FOOD MARKET # 8015,19348,USA,70**2299,Cigarette/OTP Retail,02/28/2023,"901 E BALTIMORE PIKE
KENNET SQUARE, PA 19348
(39.86371, -75.67926)"
NORTHAMPTON,BETHLEHEM MEAT & PRODUCE CORP,C-TOWN,18015-1308,USA,48**3068,Cigarette Retail,02/28/2023,"226 E 3RD ST
BETHLEHEM, PA 18015-1308
(40.61207, -75.37499)"
ALLEGHENY,PATTON MICHAEL P,LOUGHLIN'S PUB,15024,USA,02**5102,Cigarette Vending,02/28/2023,"2237 SAXONBURG BLVD
CHESWICK, PA 15024
(40.61701, -79.86812)"
MERCER,DONOFRIOS INC,DONOFRIOS INC,16148-6623,USA,43**6655,Cigarette/OTP Retail,02/28/2023,"1749 N HERMITAGE RD
HERMITAGE, PA 16148-6623
(41.25746, -80.45171)"
ALLEGHENY,GIANT EAGLE INC,GIANT EAGLE 38,15217-1607,USA,70**3013,Cigarette/OTP Retail,02/28/2023,"1901 MURRAY AVE
PITTSBURGH, PA 15217-1607
(40.43565, -79.92292)"
PHILADELPHIA,7 11 STORE 27499D,7 ELEVEN 27499 D 1408,19111-3708,USA,70**0126,Cigarette/OTP Retail,02/28/2023,"1435 COTTMAN AVE
PHILADELPHIA, PA 19111-3708
(40.0567, -75.07498)"
SCHUYLKILL,TOP STAR EXPRESS INC,TOP STAR EXPESS #114,17983-9408,USA,54**5017,Cigarette/OTP Retail,02/28/2023,"1107 W MAIN ST
VALLEY VIEW, PA 17983-9408
(40.64585, -76.53967)"
BUCKS,WALGREEN EASTERN CO INC,WALGREENS #09672,19056-3009,USA,70**9060,Cigarette/OTP Retail,02/28/2023,"5200 NEW FALLS RD
LEVITTOWN, PA 19056-3009
(40.13972, -74.87562)"
ARMSTRONG,BAUER AMUSEMENTS LLC,OFFICE,16262-3024,USA,03**8480,Cigarette Wholesaler,02/28/2023,"106 ROCKY TOP LN
WORTHINGTON, PA 16262-3024
(40.81242, -79.67368)"
PHILADELPHIA,V G FAMILY MINI MART INC,V G FAMILY MINI MART INC,19132-4609,USA,51**5272,Cigarette Retail,02/28/2023,"2337 N 26TH ST
PHILADELPHIA, PA 19132-4609
(39.99143, -75.17504)"
SCHUYLKILL,PINE GROVE FISH & GAME ASSOCIATION,PINE GROVE FISH & GAME ASSOCIATION,17963,USA,54**3330,Cigarette Retail,02/28/2023,"7 GEARY WOLFE RD
PINE GROVE, PA 17963
(40.53827, -76.38981)"
WAYNE,SUPERIOR AMUSEMENTS & VENDING INC,HAMMERJAX,18424,USA,40**9640,Cigarette Vending,02/28/2023,"RR 435
GOULDSBORO, PA 18424"
WASHINGTON,ZENNER ANTHONY J,AMERICAN LEGION WASH,15301-6351,USA,63**7782,Cigarette Vending,02/28/2023,"168 PARK AVE
WASHINGTON, PA 15301-6351
(40.16279, -80.24669)"
LACKAWANNA,KRENITSKYS OF BLAKELY INC,QUINIS MARKET,18452-2040,USA,35**9088,Cigarette/OTP Retail,02/28/2023,"1437 MAIN ST
PECKVILLE, PA 18452-2040
(41.47966, -75.5973)"
DELAWARE,ZAZA SMOKE SHOP LLC,ZAZA SMOKE SHOP LLC,19026,USA,23**4497,Cigarette/OTP Retail,02/28/2023,"2213-15 STATE RD
DREXEL HILL, PA 19026
(39.95903, -75.28861)"
LAWRENCE,SAMTAK INC,EAST SIDE MINI MART,16101-4134,USA,37**2778,Cigarette/OTP Retail,02/28/2023,"601 E WASHINGTON ST
NEW CASTLE, PA 16101-4134
(40.99603, -80.33606)"
WASHINGTON,ZENNER ANTHONY J,LYCEM CLUB,15345,USA,63**7782,Cigarette Vending,02/28/2023,"LYCEM ROAD
MARIANNA, PA 15345"
CARBON,TRESCKOW SUPER FOOD INC,TRESCKOW SUPER FOOD INC,18254-0194,USA,13**0938,Cigarette/OTP Retail,02/28/2023,"6 SOUTH WALNUT STREET
TRESCKOW, PA 18254-0194
(40.91493, -75.96522)"
UNKNOWN/OUT OF STATE,BLACK TIE GROUP LLC,ONLINE FULFILLMENT CENTER,95991-4550,USA,99**8442,OTP Wholesaler,02/28/2023,"730 KILEY AVE
YUBA CITY, CA 95991-4550
(39.13956, -121.61371)"
WASHINGTON,BELFIORE AMUSEMENT CO,DENNYS ROADHOUSE,15332-3810,USA,63**7797,Cigarette Vending,02/28/2023,"3431 ROUTE 136
FINLEYVILLE, PA 15332-3810
(40.1963, -80.00092)"
ALLEGHENY,PAY-LIE INCORPORATED,BEER AND BEYOND,15144-1459,USA,02**3814,Cigarette Retail,02/28/2023,"494 PITTSBURGH ST
SPRINGDALE, PA 15144-1459
(40.54124, -79.78677)"
LACKAWANNA,PENNSYLVANIA COIN LLC,THE STONEHOUSE,18407-1821,USA,35**7786,Cigarette Vending,02/28/2023,"23 FALLBROOK ST
CARBONDALE, PA 18407-1821
(41.57885, -75.50428)"
PHILADELPHIA,WALGREEN EASTERN CO INC,WALGREENS # 12902,19149-1107,USA,70**9102,Cigarette/OTP Retail,02/28/2023,"7201 CASTOR AVE
PHILADELPHIA, PA 19149-1107
(40.04968, -75.06761)"
CHESTER,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #168,19350-9206,USA,15**6655,Cigarette/OTP Retail,02/28/2023,"735 NEWARK RD
LANDENBERG, PA 19350-9206
(39.8063, -75.7508)"
MONTGOMERY,KOP PETROLEUM INC,KOP PETROLEUM INC,19406-3147,USA,46**2920,Cigarette/OTP Retail,02/28/2023,"800 W DEKALB PIKE
KING OF PRUSSIA, PA 19406-3147
(40.08518, -75.38911)"
LANCASTER,AKSHAR KESHAV INC,MAIN STREET SMOKE SHOP,17552-1500,USA,36**6863,Cigarette/OTP Retail,02/28/2023,"206 E MAIN ST
MOUNT JOY, PA 17552-1500
(40.10916, -76.49699)"
BERKS,SPEEDWAY LLC,SPEEDWAY # 06713,19611-1628,USA,06**0032,Cigarette/OTP Retail,02/28/2023,"200 LANCASTER AVE
READING, PA 19611-1628
(40.32217, -75.93423)"
DELAWARE,PINTS & PIZZA LLC,PINTS AND PIZZA,19014-1867,USA,23**5292,Cigarette Retail,02/28/2023,"4936 PENNELL RD
ASTON, PA 19014-1867
(39.8688, -75.42836)"
MONTGOMERY,ELLIOTS VENDING CO INC,JENKINTOWN VFW,19046,USA,46**3444,Cigarette Vending,02/28/2023,"SUMMIT & LEHIGH
JENKINTOWN, PA 19046"
NORTHAMPTON,EXPRESS MINI MARKET LLC,EXPRESS MINI MARKET LLC,18042-4753,USA,48**2725,Cigarette/OTP Retail,02/28/2023,"1041 BUTLER ST
EASTON, PA 18042-4753
(40.68586, -75.22336)"
LUZERNE,KISHAN 10 LLC,KISHAN 10 LLC,18705-1833,USA,40**6841,Cigarette/OTP Retail,02/28/2023,"1428 N WASHINGTON ST
WILKES BARRE, PA 18705-1833
(41.27001, -75.84434)"
LAWRENCE,SPEEDWAY LLC,SPEEDWAY #2927,16101-2283,USA,37**7472,OTP Retail,02/28/2023,"208 N JEFFERSON ST
NEW CASTLE, PA 16101-2283
(41.00268, -80.34727)"
TIOGA,KESSLER EDWARD,NATURALLY,16929-9472,USA,59**5764,Cigarette Retail,02/28/2023,"54 MAIN STREET
LAWRENCEVILLE, PA 16929-9472
(41.9971, -77.12609)"
PHILADELPHIA,FOX GAS LLC,FOX GAS LLC,19129-1135,USA,51**1589,Cigarette/OTP Retail,02/28/2023,"3281 FOX ST
PHILADELPHIA, PA 19129-1135
(40.01424, -75.17757)"
UNKNOWN/OUT OF STATE,REID STORES INC.,CROSBY'S,14094-3612,USA,00**1018,Cigarette/OTP Wholesaler,02/28/2023,"100 W GENESEE ST
LOCKPORT, NY 14094-3612
(43.16766, -78.69932)"
BUCKS,HAFFAR RABIH,7 ELEVEN 15148F 1408,18974-2069,USA,70**0383,Cigarette/OTP Retail,02/28/2023,"1175 YORK RD
WARMINSTER, PA 18974-2069
(40.22431, -75.0961)"
PHILADELPHIA,WAWA INC.,WAWA FOOD MARKET,19146-2088,USA,51**2839,OTP Retail,02/28/2023,"2145 SOUTH ST
PHILADELPHIA, PA 19146-2088
(39.94526, -75.17843)"
PHILADELPHIA,LEVY CAFE INC,SJ CIGARS,19147-2309,USA,51**7808,Cigarette/OTP Retail,02/28/2023,"524 S 3RD ST
PHILADELPHIA, PA 19147-2309
(39.9417, -75.14754)"
CHESTER,RITE AID OF PENNSYLVANIA LLC,RITE AID # 7831,19380-1435,USA,70**8688,Cigarette/OTP Retail,02/28/2023,"1307 PHOENIXVILLE PIKE
WEST CHESTER, PA 19380-1435
(40.00986, -75.59044)"
CHESTER,THRIFT DRUG INC.,RITE AID 11155,19382-5646,USA,70**0228,Cigarette/OTP Retail,02/28/2023,"1249 W CHESTER PIKE
WEST CHESTER, PA 19382-5646
(39.96862, -75.55593)"
WYOMING,KEVIN SMITH AMUSEMENTS INC,LOVELTON HOTEL,18629,USA,08**1515,Cigarette Vending,02/28/2023,"952 ROUTE 4010
MEHOOPANY, PA 18629"
NORTHAMPTON,FISCHER TERESE A,ORAVECS GROCERY,18015-3522,USA,48**7631,Cigarette Retail,02/28/2023,"602 ATLANTIC ST
BETHLEHEM, PA 18015-3522
(40.60845, -75.36727)"
BUCKS,WAWA INC.,WAWA FOOD MARKET # 8021,18951-2124,USA,70**2300,Cigarette/OTP Retail,02/28/2023,"1960 JOHN FRIES HWY
QUAKERTOWN, PA 18951-2124
(40.43542, -75.41362)"
MONTGOMERY,WAWA INC.,WAWA INC #284,19468,USA,70**2260,Cigarette/OTP Retail,02/28/2023,"934 MAIN ST
ROYERSFORD, PA 19468
(40.19307, -75.52965)"
LUZERNE,KINGSTON AMUSEMENT CO INC,RAYS PLACE,18704-1029,USA,40**3700,Cigarette Vending,02/28/2023,"208 E LUZERNE AVE
KINGSTON, PA 18704-1029
(41.2751, -75.91793)"
CUMBERLAND,WEIS MARKETS INC,WEIS MARKETS INC #125,17011-7594,USA,70**3021,Cigarette/OTP Retail,02/28/2023,"1195 LOWTHER RD
CAMP HILL, PA 17011-7594
(40.23485, -76.89671)"
CRAWFORD,GANGA OF MEADVILLE LLC,SAEGERTOWN,16433-7604,USA,20**7192,Cigarette/OTP Retail,02/28/2023,"167 MAIN ST
SAEGERTOWN, PA 16433-7604
(41.71323, -80.14564)"
LEHIGH,HAMILTON BREWERY CORP,HAMILTON BREWERY CORP,18106-9644,USA,39**1716,OTP Retail,02/28/2023,"6842 HAMILTON BLVD
ALLENTOWN, PA 18106-9644
(40.55221, -75.59138)"
UNION,W A DEHART INC,W A DEHART INC,17856-9310,USA,60**7718,Cigarette Retail,02/28/2023,"1130 OLD ROUTE 15
NEW COLUMBIA, PA 17856-9310
(41.03623, -76.86663)"
CAMBRIA,DOLGENCORP LLC,DOLLAR GENERAL STORE #2550,15946-1549,USA,11**6045,Cigarette/OTP Retail,02/28/2023,"810 CALDWELL AVE
PORTAGE, PA 15946-1549
(40.38746, -78.67359)"
NORTHAMPTON,WEIS MARKETS INC,WEIS MARKETS #169 GAS STATION,18045-5258,USA,70**3171,Cigarette/OTP Retail,02/28/2023,"3011 WILLIAM PENN HWY
EASTON, PA 18045-5258
(40.67654, -75.2616)"
LUZERNE,MONDESIR ENTERTAINMENT INVESTMENT GROUP LLC,MONDESIR ENTERTAINMENT INVESTMENT G,18704-3230,USA,40**6394,Cigarette Retail,02/28/2023,"385 MAIN ST
EDWARDSVILLE, PA 18704-3230
(41.26372, -75.9046)"
ALLEGHENY,THRIFT DRUG INC.,RITE AID #10919,15146-4745,USA,70**0274,Cigarette/OTP Retail,02/28/2023,"4534 BROADWAY BLVD
MONROEVILLE, PA 15146-4745
(40.38964, -79.76691)"
CLEARFIELD,NITTANY OIL COMPANY INC,OSCEOLA MILLS MINI MART #233,16666-1729,USA,17**1160,Cigarette/OTP Retail,02/28/2023,"3843 WALTON ST
OSCEOLA MILLS, PA 16666-1729
(40.86057, -78.26164)"
LYCOMING,DANDY MINI MARTS INC,DANDY MINI MART 46,17774-9256,USA,70**1031,Cigarette/OTP Retail,02/28/2023,"11831 STATE ROUTE 118
UNITYVILLE, PA 17774-9256
(41.24983, -76.52736)"
PHILADELPHIA,OLD NELSON FOOD PA ONE LLC,OLD NELSON FOOD PA ONE LLC,19103,USA,51**7022,Cigarette Retail,02/28/2023,"2000 CHESTNUT ST
PHILADELPHIA, PA 19103
(39.95208, -75.1736)"
WASHINGTON,BELFIORE AMUSEMENT CO,AMERICAN LEGION,15342-1547,USA,63**7797,Cigarette Vending,02/28/2023,"48 WESTERN AVE
HOUSTON, PA 15342-1547
(40.24916, -80.21225)"
YORK,701 W MARKET ST CORP,LINCOLN BAR & GRILL,17401-3673,USA,67**6941,Cigarette/OTP Retail,02/28/2023,"701 W MARKET ST
YORK, PA 17401-3673
(39.957, -76.74537)"
PHILADELPHIA,ISAAC MINI MARKET II INC DBA: BROTHER M,BROTHER MINI MARKET,19121-3910,USA,51**7905,Cigarette/OTP Retail,02/28/2023,"2012 RIDGE AVE
PHILADELPHIA, PA 19121-3910
(39.97544, -75.16836)"
BEAVER,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #02480,15059-1511,USA,70**8405,Cigarette/OTP Retail,02/28/2023,"847 MIDLAND AVE
MIDLAND, PA 15059-1511
(40.63611, -80.45184)"
DELAWARE,YMZ LLC,YMZ LLC,19026-2909,USA,23**6398,Cigarette/OTP Retail,02/28/2023,"306 SHADELAND AVE
DREXEL HILL, PA 19026-2909
(39.94378, -75.29027)"
LAWRENCE,AMERICAN BEVERAGE CO,AMERICAN BEVERAGE CO,16101-2615,USA,37**9610,Cigarette/OTP Retail,02/28/2023,"1010 N CROTON AVE
NEW CASTLE, PA 16101-2615
(41.00719, -80.32632)"
PHILADELPHIA,NST INCORPORATED,7-ELEVEN STORE 2408-35669B,19107,USA,51**2355,Cigarette/OTP Retail,02/28/2023,"1319 MARKET STREET
PHILADELPHIA, PA 19107
(39.95223, -75.16226)"
PHILADELPHIA,WAWA INC.,WAWA,19150,USA,51**3377,Cigarette Retail,02/28/2023,"STENTON AVE & DURHAM ST
PHILADELPHIA, PA 19150
(40.0682, -75.18052)"
LYCOMING,NITTANY OIL COMPANY INC,JERSEY SHORE MINIT MART,17740-1207,USA,70**6009,Cigarette/OTP Retail,02/28/2023,"815 ALLEGHENY ST
JERSEY SHORE, PA 17740-1207
(41.20424, -77.26466)"
WASHINGTON,SPAN AND TAYLOR DRUG COM,SPAN & TAYLOR DRUG CO,15063-2305,USA,63**8976,Cigarette Retail,02/28/2023,"175 W MAIN ST
MONONGAHELA, PA 15063-2305
(40.20138, -79.92416)"
ALLEGHENY,NIKITUK JACOB W,UGLY DOG SALOON,15205-4138,USA,02**5008,Cigarette Vending,02/28/2023,"2351 NOBLESTOWN RD
PITTSBURGH, PA 15205-4138
(40.427, -80.05524)"
