County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
CHESTER,ACME MARKETS INC,ACME MARKETS #3767,19335-5503,USA,70**7276,Cigarette/OTP Retail,02/29/2024,"3951 W LINCOLN HWY
DOWNINGTOWN, PA 19335-5503
(39.9967, -75.74177)"
PHILADELPHIA,ACME MARKETS INC,ACME MARKETS #731,19128-2011,USA,70**7010,Cigarette/OTP Retail,02/29/2024,"8600 RIDGE AVE
PHILADELPHIA, PA 19128-2011
(40.06506, -75.23983)"
ALLEGHENY,SWIRLING WIND VAPORS LLC,SWIRLING WIND VAPORS LLC,15017-2860,USA,63**6865,OTP Retail,02/29/2024,"1190 WASHINGTON PIKE
BRIDGEVILLE, PA 15017-2860
(40.36994, -80.10058)"
NORTHAMPTON,ISMOKENVAPE LLC,ISMOKENVAPE LLC,18045-5243,USA,48**4929,Cigarette/OTP Retail,02/29/2024,"3136 WILLIAM PENN HWY
EASTON, PA 18045-5243
(40.67555, -75.26284)"
BEAVER,EQUALITY 1 LLC,BEAVER,15010-4001,USA,04**2739,Cigarette Retail,02/29/2024,"1814 7TH AVE
BEAVER FALLS, PA 15010-4001
(40.7588, -80.31937)"
DAUPHIN,EXCEL OIL LLC,EXCEL OIL,17109-6223,USA,22**2279,Cigarette/OTP Retail,02/29/2024,"4660 JONESTOWN RD
HARRISBURG, PA 17109-6223
(40.3029, -76.81122)"
DAUPHIN,HISSAN TEHSEEN INC.,SUNOCO JONESTOWN ROAD,17109-6217,USA,22**6077,OTP Retail,02/29/2024,"4701 JONESTOWN RD
HARRISBURG, PA 17109-6217
(40.3031, -76.81054)"
BEAVER,JGB HOLDINGS LLC,EAST ROCHESTER SHOP N SAVE,15074-1413,USA,04**0086,Cigarette/OTP Retail,02/29/2024,"750 OHIO RIVER BLVD
ROCHESTER, PA 15074-1413
(40.69856, -80.27231)"
PHILADELPHIA,PENA TORIBIO GROCERY INC,PENA TORIBIO GROCERY INC,19134-2028,USA,51**3302,Cigarette Retail,02/29/2024,"1901 E TIOGA ST
PHILADELPHIA, PA 19134-2028
(39.99876, -75.1051)"
CHESTER,OXFORD MOBIL LLC,OXFORD MOBIL LLC,19363-1728,USA,15**7528,Cigarette/OTP Retail,02/29/2024,"216 S 3RD ST
OXFORD, PA 19363-1728
(39.78156, -75.98013)"
WESTMORELAND,PETERS JOSEPH C,LEVEL GREEN FIRE HALL,15085,USA,65**7908,Cigarette Vending,02/29/2024,"536 HARRISON CITY ROAD
LEVEL GREEN, PA 15085
(40.39067, -79.72961)"
YORK,JER-LYN INC,JERRYS GREAT VALUE,17356-1801,USA,67**6113,Cigarette/OTP Retail,02/29/2024,"1 DAIRYLAND SQ
RED LION, PA 17356-1801
(39.89668, -76.6235)"
LUZERNE,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #1314,18661-1508,USA,70**8248,Cigarette/OTP Retail,02/29/2024,"501 MAIN ST
WHITE HAVEN, PA 18661-1508
(41.05991, -75.77284)"
CLARION,ZANOT JOHN D,MACS GRILL,16232,USA,16**0807,Cigarette Vending,02/29/2024,"MAIN STREET
KNOX, PA 16232"
ALLEGHENY,SAMS NEIGHBORHOOD MARKET,SAMS NEIGHBORHOOD MARKET,15207-4600,USA,02**6769,Cigarette Retail,02/29/2024,"4942 2ND AVE
PITTSBURGH, PA 15207-4600
(40.40884, -79.94376)"
BUCKS,SMOKE AND ASHES INC,SMOKER'S EXPRESS,19053-6330,USA,09**1759,Cigarette/OTP Retail,02/29/2024,"3 BUSTLETON PIKE
FEASTERVILLE TREVOSE, PA 19053-6330
(40.13432, -75.0082)"
FAYETTE,SCOTTDALE MUSIC LLC,CORNER BAR,15425-3517,USA,26**2248,Cigarette Vending,02/29/2024,"148 S ARCH ST
CONNELLSVILLE, PA 15425-3517
(40.0165, -79.59112)"
BERKS,SILWANY OLIVA DEVELOPERS,CALICONNECTED,19606,USA,06**1178,OTP Retail,02/29/2024,"5 S. CENTRE AVE
LEESPORT, PA 19606
(40.44817, -75.9629)"
DELAWARE,HA KYUNG H,HA S SHOWELL SEAFOOD,19013-6032,USA,15**2451,Cigarette Retail,02/29/2024,"627 WELSH ST
CHESTER, PA 19013-6032
(39.85065, -75.36041)"
MONTGOMERY,CHRIS & JAY ENTERPRISES INC,CHRIS AND JAY ENTERPRISES INC,19401-1511,USA,46**4412,Cigarette/OTP Retail,02/29/2024,"15 E GERMANTOWN PIKE
EAST NORRITON, PA 19401-1511
(40.14101, -75.31094)"
BERKS,SINGH & KAUR INC,TAXCO FOOD MART,19559,USA,06**2945,Cigarette/OTP Retail,02/29/2024,"150 MAIN ST
STRAUSSTOWN, PA 19559
(40.49442, -76.18218)"
PHILADELPHIA,7 DAYS FOOD MARKET INC,7 DAYS FOOD MARKET INC,19132-3020,USA,51**1834,Cigarette/OTP Retail,02/29/2024,"2462 N 29TH ST
PHILADELPHIA, PA 19132-3020
(39.99386, -75.1793)"
PHILADELPHIA,NIMOL INC,NIMOL INC,19133-1617,USA,51**3241,Cigarette Retail,02/29/2024,"2604 GERMANTOWN AVE
PHILADELPHIA, PA 19133-1617
(39.99166, -75.14825)"
FAYETTE,THRIFT DRUG INC.,RITE AID #10962,15401-5419,USA,70**0287,Cigarette/OTP Retail,02/29/2024,"575 MORGANTOWN RD
UNIONTOWN, PA 15401-5419
(39.88428, -79.73429)"
CUMBERLAND,SMIT 1962 LLC,SMIT 1962 LLC,17013-1158,USA,21**7826,OTP Retail,02/29/2024,"1962 SPRING RD
CARLISLE, PA 17013-1158
(40.2356, -77.17983)"
WARREN,HERITAGE VENDING COMPANY,HUEY'S,16371-1141,USA,25**1536,Cigarette Vending,02/29/2024,"12 E MAIN ST
YOUNGSVILLE, PA 16371-1141
(41.85214, -79.31827)"
ALLEGHENY,TOWNE DRUGS LLC,TOWNE DRUGS,15215-3024,USA,02**0361,Cigarette Retail,02/29/2024,"227 COMMERCIAL AVE
ASPINWALL, PA 15215-3024
(40.49011, -79.90398)"
LUZERNE,AAAAMUSEMENTS RRR US INC,JOYCE & BILLS,18201-7264,USA,40**7549,Cigarette Vending,02/29/2024,"181 S WYOMING ST
HAZLETON, PA 18201-7264
(40.94942, -75.97629)"
DELAWARE,KING OF PUFFS LLC,KING OF PUFFS TOBACCO STORE,19061-2801,USA,23**6317,Cigarette/OTP Retail,02/29/2024,"4406 CHICHESTER AVE
UPPER CHICHESTER, PA 19061-2801
(39.84879, -75.45094)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC #50,16510-3611,USA,70**8073,Cigarette/OTP Retail,02/29/2024,"2266 E 38TH ST
ERIE, PA 16510-3611
(42.12055, -80.01701)"
CLEARFIELD,JEFFERSON WHOLESALE GROCERY COMPANY,J G FOOD WAREHOUSE 18,16830-2680,USA,17**8360,Cigarette/OTP Retail,02/29/2024,"200 RIVER RD
CLEARFIELD, PA 16830-2680
(41.02784, -78.4387)"
PHILADELPHIA,BROADNU ENTERPRISES LLC,THE FRESH GROCER,19122-3319,USA,51**9691,Cigarette Retail,02/29/2024,"1501 N BROAD ST
PHILADELPHIA, PA 19122-3319
(39.97644, -75.15741)"
YORK,H & J DISTRIBUTORS LLC,RIVER BEVERAGE,17368-9346,USA,67**6132,Cigarette Retail,02/29/2024,"6436 LINCOLN HWY
WRIGHTSVILLE, PA 17368-9346
(40.02264, -76.54416)"
PHILADELPHIA,DIAMOND MINI MART LLC,DIAMOND MINI MART LLC,19121-1443,USA,51**1457,Cigarette/OTP Retail,02/29/2024,"2139 W DIAMOND ST
PHILADELPHIA, PA 19121-1443
(39.98675, -75.16905)"
CENTRE,KHALA LLC,UNIMART N. ATHERTON,16801-6201,USA,14**8633,Cigarette Retail,02/29/2024,"1200 S ATHERTON ST
STATE COLLEGE, PA 16801-6201
(40.78459, -77.84781)"
UNKNOWN/OUT OF STATE,KRETEK INTERNATIONAL INC,KRETEK INTERNATIONAL,93021-1712,USA,00**0301,CSA/OTP Wholesaler,02/29/2024,"5449 ENDEAVOUR CT
MOORPARK, CA 93021-1712
(34.28279, -118.89476)"
LEBANON,PUFF SUPER VALUE INC,PUFF SUPER VALUE 26,17042-6947,USA,38**5188,Cigarette/OTP Retail,02/29/2024,"1033 QUENTIN RD
LEBANON, PA 17042-6947
(40.32303, -76.42531)"
CLARION,NILU ENTERPRISE INC,MAYPORT GAS,16240-1111,USA,16**5057,Cigarette/OTP Retail,02/29/2024,"5703 ROUTE 28
MAYPORT, PA 16240-1111
(41.03957, -79.25754)"
UNION,ROTE MICHAEL S,MIKE ROTE,17837-7104,USA,60**0101,Cigarette/OTP Retail,02/29/2024,"195 KLINE RD
LEWISBURG, PA 17837-7104
(41.02842, -76.97453)"
MONTGOMERY,HARLEYSVILLE STORE INC,HARLEYSVILLE STORE INC,19438-2221,USA,46**8141,OTP Retail,02/29/2024,"590 MAIN ST
HARLEYSVILLE, PA 19438-2221
(40.28198, -75.39192)"
ALLEGHENY,HARTMAN MUSIC INC,HOT SHOTS,15129-9546,USA,02**7708,Cigarette Vending,02/29/2024,"4099 BROWNSVILLE RD
SOUTH PARK, PA 15129-9546
(40.28664, -80.01973)"
LUZERNE,MIRA LLC,MIRA LLC,18655-4708,USA,40**4261,Cigarette/OTP Retail,02/29/2024,"154 STATE ROUTE 239
SHICKSHINNY, PA 18655-4708
(41.16702, -76.15992)"
LACKAWANNA,DEVALAYA LLC,OLD FORGE BEVERAGE,18518-1432,USA,35**5454,OTP Retail,02/29/2024,"814 S MAIN ST
OLD FORGE, PA 18518-1432
(41.36297, -75.74215)"
YORK,SMOKERS OUTLET INC,F & F WHOLESALE,17408-6111,USA,67**1782,OTP Wholesaler,02/29/2024,"4585 W MARKET ST
YORK, PA 17408-6111
(39.92838, -76.82702)"
ALLEGHENY,EAGLE CIGARETTE SERVICE INC,POLISH LITERARY #750,15045-1468,USA,02**7788,Cigarette Vending,02/29/2024,"542 INDIANA AVE
GLASSPORT, PA 15045-1468
(40.32616, -79.88846)"
NORTHUMBERLAND,PATELS BEVERAGE LLC,PATEL'S BEVERAGE LLC,17847-1624,USA,49**2397,Cigarette/OTP Retail,02/29/2024,"111 RACE ST
MILTON, PA 17847-1624
(41.01644, -76.85278)"
CRAWFORD,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #04616,16354-1845,USA,70**8632,Cigarette/OTP Retail,02/29/2024,"208 E CENTRAL AVE
TITUSVILLE, PA 16354-1845
(41.62709, -79.67081)"
ALLEGHENY,THRIFT DRUG INC.,RITE AID #10934,15221-5202,USA,70**0115,Cigarette/OTP Retail,02/29/2024,"2336 ARDMORE BLVD
PITTSBURGH, PA 15221-5202
(40.41661, -79.84817)"
NORTHAMPTON,HENRY PRESTON G,PRESTON G HENRY,18038-9740,USA,48**4099,Cigarette/OTP Retail,02/29/2024,"4024 MOUNTAIN VIEW DR
DANIELSVILLE, PA 18038-9740
(40.79484, -75.53273)"
BUCKS,SUNRISE FOODMART INC,SUNRISE FOODMART INC,19020-3601,USA,09**7861,OTP Retail,02/29/2024,"1574 BRISTOL PIKE
BENSALEM, PA 19020-3601
(40.07473, -74.95987)"
PHILADELPHIA,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #01941,19138-1323,USA,70**8636,Cigarette/OTP Retail,02/29/2024,"7401 OGONTZ AVE
PHILADELPHIA, PA 19138-1323
(40.06798, -75.15621)"
FAYETTE,WOODLAND WHOLESALE,WOODLAND WHOLESALE,15470-1329,USA,26**1811,Cigarette/OTP Wholesaler,02/29/2024,"51 ORCHARD CAMP DR
OHIOPYLE, PA 15470-1329
(39.8384, -79.60033)"
PHILADELPHIA,7 BROTHERS MINMARKET INC,7 BROTHERS MINIMARKET INC,19133,USA,51**0574,Cigarette Retail,02/29/2024,"800-02 W. ALLEGHENY AVENUE
PHILADELPHIA, PA 19133
(40.00036, -75.14356)"
PHILADELPHIA,S & J FOOD MARKET INC,S & J FOOD MARKET INC,19138-2513,USA,51**0439,Cigarette/OTP Retail,02/29/2024,"6501 WYNCOTE AVE
PHILADELPHIA, PA 19138-2513
(40.05312, -75.15679)"
MONROE,SKYTOP LODGE CORPORATION,SKYTOP LODGE CORPORATION,18357-1099,USA,45**8036,Cigarette Retail,02/29/2024,"1 SKYTOP LDG
SKYTOP, PA 18357-1099
(41.22902, -75.2393)"
LACKAWANNA,PRRC INC,PRICERITE OF SCRANTON,18504-2659,USA,35**9067,Cigarette/OTP Retail,02/29/2024,"611 LUZERNE ST
SCRANTON, PA 18504-2659
(41.40543, -75.67846)"
DELAWARE,ACME MARKETS INC,ACME 2693,19061-3166,USA,23**0228,Cigarette/OTP Retail,02/29/2024,"643 CONCHESTER HWY
BOOTHWYN, PA 19061-3166
(39.8502, -75.44988)"
CLEARFIELD,ANAYA DUBOIS LLC,SMOKE BUDDYS,15801-3835,USA,17**5484,Cigarette/OTP Retail,02/29/2024,"1211 E DUBOIS AVE
DU BOIS, PA 15801-3835
(41.12293, -78.73129)"
NORTHAMPTON,BEER DEPOT II LLC,BEER DEPOT II LLC,18042-1842,USA,48**2483,Cigarette/OTP Retail,02/29/2024,"102 BUSHKILL ST
EASTON, PA 18042-1842
(40.6944, -75.2058)"
CLINTON,SHREE DHAN LAXMI LLC,SHREE DHAN LAXMI LLC,17745-3608,USA,18**1371,Cigarette/OTP Retail,02/29/2024,"200 S HANNA ST
LOCK HAVEN, PA 17745-3608
(41.12988, -77.43632)"
PHILADELPHIA,TERMINAL CHECK SERV INC,TERMINAL CHECK SERV INC,19141-3107,USA,51**7481,Cigarette Retail,02/29/2024,"1324 W OLNEY AVE
PHILADELPHIA, PA 19141-3107
(40.03878, -75.14345)"
BUCKS,AJNS INC,AJNS INC,19007-3113,USA,46**5734,Cigarette/OTP Retail,02/29/2024,"212 COMMERCE CIR
BRISTOL, PA 19007-3113
(40.10199, -74.87247)"
CLINTON,LINGLE CORPORATION,LINGLES NEIGHBORHOOD MARKET,17764-1125,USA,18**7037,OTP Retail,02/29/2024,"150 15TH ST
RENOVO, PA 17764-1125
(41.32856, -77.74304)"
ALLEGHENY,THRIFT DRUG INC.,RITE AID #10909,15116-2115,USA,70**0257,Cigarette/OTP Retail,02/29/2024,"1710 MOUNT ROYAL BLVD
GLENSHAW, PA 15116-2115
(40.5254, -79.96257)"
WASHINGTON,BELFIORE AMUSEMENT CO,OUR GANG,15345,USA,63**7797,Cigarette Vending,02/29/2024,"1754 MAIN STREET BOX 481
MARIANNA, PA 15345
(40.02242, -80.09242)"
ALLEGHENY,INDOSPICE INC,MANPASAND SPICE CORNER,15220-1451,USA,02**5590,Cigarette Retail,02/29/2024,"2101 GREENTREE RD
PITTSBURGH, PA 15220-1451
(40.39188, -80.06925)"
SCHUYLKILL,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #00208,17976-2332,USA,54**0205,Cigarette/OTP Retail,02/29/2024,"15 S MAIN ST
SHENANDOAH, PA 17976-2332
(40.82001, -76.20107)"
LANCASTER,HISSAN KHALID INC,SUNOCO CENTERVILLE,17601-1306,USA,36**1033,Cigarette/OTP Retail,02/29/2024,"520 CENTERVILLE RD
LANCASTER, PA 17601-1306
(40.05395, -76.39842)"
BERKS,KUTZTOWN SMOKE AND MART INC,KUTZTOWN SMOKE AND MART INC,19530-1749,USA,06**5116,Cigarette/OTP Retail,02/29/2024,"157 W MAIN ST
KUTZTOWN, PA 19530-1749
(40.51796, -75.77682)"
ALLEGHENY,PALMER PHARMACY LLC,PALMER PHARMACY,15076-1333,USA,02**9527,Cigarette Retail,02/29/2024,"738 LITTLE DEER CREEK VALLEY RD
RUSSELLTON, PA 15076-1333
(40.61761, -79.83381)"
LAWRENCE,FAST MARKET LLC,FAST MARKET LLC,16101-4460,USA,37**4815,Cigarette/OTP Retail,02/29/2024,"1215 E WASHINGTON ST
NEW CASTLE, PA 16101-4460
(40.9879, -80.3281)"
YORK,MAHAADEV LLC,SUNOCO,17404-2347,USA,67**4420,Cigarette Retail,02/29/2024,"1108 ROOSEVELT AVE
YORK, PA 17404-2347
(39.97159, -76.75195)"
PHILADELPHIA,TORRES MILADYS A,BENNER STREET MARKET,19135-4401,USA,51**9749,Cigarette/OTP Retail,02/29/2024,"4000 BENNER ST
PHILADELPHIA, PA 19135-4401
(40.02684, -75.06498)"
BERKS,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #00290,19607-1365,USA,70**8180,Cigarette/OTP Retail,02/29/2024,"500 E LANCASTER AVE
SHILLINGTON, PA 19607-1365
(40.30567, -75.97509)"
BUTLER,RITE AID OF PENNSYLVANIA LLC,RITE AID 754,16001-5935,USA,70**8096,Cigarette/OTP Retail,02/29/2024,"139 S MAIN ST
BUTLER, PA 16001-5935
(40.86008, -79.89527)"
BUCKS,THRIFT DRUG INC.,RITE AID #11097,18976-2017,USA,70**0195,Cigarette/OTP Retail,02/29/2024,"642 EASTON RD
WARRINGTON, PA 18976-2017
(40.23129, -75.13807)"
ALLEGHENY,MASCARI FUEL COMPANY INC,MASCARI FUEL COMPANY INC,15101-3202,USA,02**9156,Cigarette/OTP Retail,02/29/2024,"1700 FERGUSON RD
ALLISON PARK, PA 15101-3202
(40.56549, -79.99871)"
LANCASTER,LANCO SMOKES LLC,LANCO SMOKES,17512-1405,USA,19**4622,Cigarette/OTP Retail,02/29/2024,"20 S 3RD ST
COLUMBIA, PA 17512-1405
(40.03131, -76.5019)"
UNKNOWN/OUT OF STATE,VAPOR HAUS LLC,BEAVERCREEK OHIO,45434-7174,USA,99**8400,OTP Wholesaler,02/29/2024,"832 DISTRIBUTION DR
BEAVERCREEK TOWNSHIP, OH 45434-7174
(39.71197, -84.01254)"
WESTMORELAND,O C I INC,GRAFT OIL COMPANY,15613,USA,70**0011,Cigarette/OTP Retail,02/29/2024,"698 ROUTE 66
APOLLO, PA 15613
(40.58755, -79.56601)"
WESTMORELAND,7-ELEVEN INC,A PLUS #40158H,15650-5257,USA,65**5312,Cigarette/OTP Retail,02/29/2024,"3963 STATE ROUTE 30
LATROBE, PA 15650-5257
(40.28496, -79.38977)"
MONTGOMERY,SUPNEET FUEL LLC,CIGARSHOP,19446-2482,USA,46**2110,Cigarette/OTP Retail,02/29/2024,"216 N BROAD ST
LANSDALE, PA 19446-2482
(40.24254, -75.28276)"
NORTHAMPTON,THREE BROTHERS BEVERAGE INC,THREE BROTHERS BEVERAGE INC,18013-1526,USA,48**4964,Cigarette/OTP Retail,02/29/2024,"367 BLUE VALLEY DR
BANGOR, PA 18013-1526
(40.87108, -75.23208)"
CUMBERLAND,JOE'S KWIK MARTS LLC,JOE'S KWIK MARTS #1032,17011-4233,USA,21**3795,Cigarette/OTP Retail,02/29/2024,"4175 CARLISLE PIKE
CAMP HILL, PA 17011-4233
(40.23761, -76.95381)"
GREENE,7-ELEVEN INC,7 ELEVEN STORE 36153H,15370-9555,USA,70**0477,Cigarette/OTP Retail,02/29/2024,"1265 E HIGH ST
WAYNESBURG, PA 15370-9555
(39.89681, -80.17125)"
PHILADELPHIA,ARAMINGO 3451 LLC,ARAMINGO 3451 LLC,19134-4530,USA,51**7111,Cigarette/OTP Retail,02/29/2024,"3451 ARAMINGO AVE
PHILADELPHIA, PA 19134-4530
(39.99169, -75.09979)"
BEDFORD,EVERETT FOODLINER INC,EVERETT FOODLINER EXXON,15537-1137,USA,05**8360,Cigarette/OTP Retail,02/29/2024,"250 W MAIN ST
EVERETT, PA 15537-1137
(40.00943, -78.37751)"
CAMBRIA,ALVAREZ CHRISTINE L,JACKIES TOSS & WASH,15902-2669,USA,11**9358,Cigarette/OTP Retail,02/29/2024,"123 OHIO ST
JOHNSTOWN, PA 15902-2669
(40.29904, -78.91055)"
DELAWARE,VICTORY SERVICE & VENDING CORPORATION,EDDYSTONE VFW,19022-1406,USA,23**6053,Cigarette Vending,02/29/2024,"1015 SAVILLE AVE
EDDYSTONE, PA 19022-1406
(39.86101, -75.34348)"
CHESTER,CHESTER COUNTY BEVERAGE LLC,CHESTER COUNTY BEVERAGE,19365-1845,USA,15**1566,Cigarette/OTP Retail,02/29/2024,"5802 W LINCOLN HWY
PARKESBURG, PA 19365-1845
(39.98742, -75.97129)"
CHESTER,LOTS OF LOTTO,LOTS OF LOTTO,19372-1077,USA,15**4465,Cigarette/OTP Retail,02/29/2024,"47 N BAILEY RD
THORNDALE, PA 19372-1077
(39.99379, -75.76087)"
DAUPHIN,TOWNSHIP OF LONDONDERRY,SUNSET GOLF CO,17057,USA,22**2976,Cigarette Retail,02/29/2024,"2601 SUNSET DRIVE
MIDDLETOWN, PA 17057
(40.171585, -76.717697)"
PHILADELPHIA,S & K WHOLESALER LLC,S & K WHOLESALER,19124-5115,USA,51**0991,Cigarette Stamping Agent,02/29/2024,"4001 G ST
PHILADELPHIA, PA 19124-5115
(40.00925, -75.11278)"
YORK,RITE AID OF PENNSYLVANIA LLC,RITE AID # 12999,17331-5219,USA,70**8681,Cigarette/OTP Retail,02/29/2024,"301 EISENHOWER DR
HANOVER, PA 17331-5219
(39.82525, -76.98768)"
PHILADELPHIA,PATEL SUMANT,SHRI SHARANAM NEWSTAND,19103-3717,USA,51**7494,OTP Retail,02/29/2024,"1820 MARKET ST
PHILADELPHIA, PA 19103-3717
(39.95323, -75.17046)"
DAUPHIN,NATIONAL NOVELTY CO INC,WILLIAM PENN SOCIAL ASSOC,17102-2020,USA,22**6028,Cigarette Vending,02/29/2024,"1206 N 3RD ST
HARRISBURG, PA 17102-2020
(40.26902, -76.88851)"
GREENE,BFS FOODS INC,BFS FOODS INC #44,15344-4159,USA,70**4010,Cigarette/OTP Retail,02/29/2024,"1496 JEFFERSON RD
JEFFERSON, PA 15344-4159
(39.93396, -80.05371)"
YORK,BDV ELECTRONICS LLC,BLUE DOOR VAPING,17319-9529,USA,67**6741,OTP Retail,02/29/2024,"1590 ROBINHOOD DR
ETTERS, PA 17319-9529
(40.1519, -76.81939)"
UNKNOWN/OUT OF STATE,ITG BRANDS LLC,ITG BRANDS LLC,27408-7018,USA,99**0979,CSA/OTP Wholesaler,02/29/2024,"714 GREEN VALLEY RD
GREENSBORO, NC 27408-7018
(36.09111, -79.82181)"
BUCKS,ROBERT G AMEND INC,BOBS TAVERN,19020-6362,USA,09**1444,Cigarette Vending,02/29/2024,"741 BRISTOL PIKE
CORNWELLS HEIGHTS, PA 19020-6362
(40.06538, -74.9756)"
SNYDER,SELINSGROVE BEER COMPANY INC,KELLERS BEER,17870-1805,USA,55**8454,OTP Retail,02/29/2024,"21 S WATER ST
SELINSGROVE, PA 17870-1805
(40.79812, -76.86085)"
PHILADELPHIA,CHEN XIAO SHI,GOOD N PLENTY GROCERY,19148-5512,USA,51**8169,Cigarette Retail,02/29/2024,"1201 SNYDER AVE
PHILADELPHIA, PA 19148-5512
(39.92392, -75.16612)"
DAUPHIN,CABRAL JEAN C,ELCABRAL GROCERY STORE,17110-2412,USA,22**3959,Cigarette Retail,02/29/2024,"2326 N 6TH ST
HARRISBURG, PA 17110-2412
(40.28437, -76.8924)"
CHESTER,EXTON BEVERAGE CO,EXTON BEVERAGE COMPANY,19341-2729,USA,15**3948,Cigarette/OTP Retail,02/29/2024,"310 E LINCOLN HWY
EXTON, PA 19341-2729
(40.02888, -75.62104)"
PHILADELPHIA,RIDGE CONVENIENCE STORE INC,RIDGE CONVENIENCE STORE INC,19130-2364,USA,51**2305,Cigarette/OTP Retail,02/29/2024,"1634 RIDGE AVE
PHILADELPHIA, PA 19130-2364
(39.97, -75.16422)"
ALLEGHENY,THRIFT DRUG INC.,RITE AID #10915,15139-1859,USA,70**0304,Cigarette/OTP Retail,02/29/2024,"109 ALLEGHENY RIVER BLVD
OAKMONT, PA 15139-1859
(40.51243, -79.84341)"
PHILADELPHIA,NEW K & J INC,NEW K & J INC,19140-5541,USA,51**8026,Cigarette Wholesaler,02/29/2024,"750 W SEDGLEY AVE
PHILADELPHIA, PA 19140-5541
(40.00293, -75.14211)"
ALLEGHENY,AMUSEMENT SUPPLY & VENDING INC,KOSCIVSZKO POLISH CLUB,15065-2631,USA,02**7947,Cigarette Vending,02/29/2024,"103 RIVER AVE
NATRONA HEIGHTS, PA 15065-2631
(40.61049, -79.72206)"
WAYNE,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #00229,18431-7673,USA,64**0213,Cigarette/OTP Retail,02/29/2024,"1184 TEXAS PALMYRA HWY
HONESDALE, PA 18431-7673
(41.55368, -75.22499)"
PHILADELPHIA,DONG XING COMPANY LTD,DONG XING COMPANY LTD,19149-2121,USA,51**5434,Cigarette Retail,02/29/2024,"6631 CASTOR AVE
PHILADELPHIA, PA 19149-2121
(40.04275, -75.07427)"
BLAIR,PUFF SUPER VALUE INC,PUFF SUPER VALUE 02,16601-1611,USA,07**5179,Cigarette/OTP Retail,02/29/2024,"3009 WALNUT AVE
ALTOONA, PA 16601-1611
(40.50026, -78.41974)"
PHILADELPHIA,LOMBARDO FINANCIAL SERVICES LLC,LOMBARDO FINANCIAL SERVICES,19147-2440,USA,51**5679,Cigarette Retail,02/29/2024,"115 1/2 SOUTH ST
PHILADELPHIA, PA 19147-2440
(39.94103, -75.14423)"
NORTHUMBERLAND,7-ELEVEN INC,A PLUS #40406H,17847-7800,USA,49**5269,Cigarette/OTP Retail,02/29/2024,"884 BROADWAY RD
MILTON, PA 17847-7800
(41.02091, -76.83789)"
LUZERNE,FERREIRA ANA D,LA SISTERÂS BODEGA,18202-3382,USA,40**3170,Cigarette/OTP Retail,02/29/2024,"519 SUSQUEHANNA BLVD
HAZLE TOWNSHIP, PA 18202-3382
(40.97972, -76.01431)"
WASHINGTON,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #01147,15314-1027,USA,70**8227,Cigarette/OTP Retail,02/29/2024,"175 WILSON RD
BENTLEYVILLE, PA 15314-1027
(40.1297, -80.00223)"
BERKS,LA ESQUINA DELI GROCERY LLC,LA ESQUINA DELI GROCERY LLC,19604-2498,USA,06**7766,Cigarette Retail,02/29/2024,"864 N 12TH ST
READING, PA 19604-2498
(40.34862, -75.91385)"
CRAWFORD,LAKESIDE STOP N GO LLC,LAKESIDE STOP N GO LLC,16316-4305,USA,20**8295,Cigarette/OTP Retail,02/29/2024,"12211 LAKESIDE DR
CONNEAUT LAKE, PA 16316-4305
(41.6153, -80.28861)"
PHILADELPHIA,5501 FRONT STREET INC,5501 FRONT ST,19120-2934,USA,51**2890,Cigarette Retail,02/29/2024,"5501 N FRONT ST
PHILADELPHIA, PA 19120-2934
(40.03477, -75.12116)"
WESTMORELAND,THOMI MURRYSVILLE LLC,MURRYSVILLE SHOP N SAVE,15668-2002,USA,65**7837,Cigarette/OTP Retail,02/29/2024,"4536 WILLIAM PENN HWY
MURRYSVILLE, PA 15668-2002
(40.42579, -79.67258)"
POTTER,RITE AID OF PENNSYLVANIA LLC,RITE AID OF PHARMACY # 01976,16915-8465,USA,70**8345,Cigarette/OTP Retail,02/29/2024,"207 ROUTE 6 W
COUDERSPORT, PA 16915-8465
(41.76713, -78.02995)"
ALLEGHENY,THE BLIND FOX CIGAR BAR LLC,BLIND FOX CIGAR BAR,15216-2401,USA,02**4595,OTP Retail,02/29/2024,"3011 W LIBERTY AVE
PITTSBURGH, PA 15216-2401
(40.39294, -80.03702)"
PHILADELPHIA,ACME MARKETS INC,ACME MARKETS #2704,19149-2417,USA,70**7257,Cigarette/OTP Retail,02/29/2024,"6601 ROOSEVELT BLVD
PHILADELPHIA, PA 19149-2417
(40.03634, -75.06366)"
ALLEGHENY,ARIEL EATERY LLC,AMERICAN NATURAL EATERY LLC,15024-2152,USA,02**1218,Cigarette/OTP Retail,02/29/2024,"2 RICH HILL RD
CHESWICK, PA 15024-2152
(40.55149, -79.83729)"
