County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
SULLIVAN,ROLES AMUSEMENT COMPANY LP,THE BARN TAVERN,17731,USA,41**7762,Cigarette Vending,02/29/2024,"232 WORLDS END RD
EAGLES MERE, PA 17731
(41.40225, -76.6061)"
BUTLER,ZANELLA JAMES L,ZANELLA AUTOMOTIVE,16001-9532,USA,10**8665,Cigarette/OTP Retail,02/29/2024,"989 ONEIDA VALLEY RD
BUTLER, PA 16001-9532
(40.9388, -79.84641)"
PHILADELPHIA,S&V 5934 INC,S&V 5934 INC,19139-3149,USA,51**4946,Cigarette/OTP Retail,02/29/2024,"5934 MARKET ST
PHILADELPHIA, PA 19139-3149
(39.96185, -75.24012)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE # 15290,16504,USA,25**8136,Cigarette/OTP Retail,02/29/2024,"406 E 26TH ST
ERIE, PA 16504
(42.11519, -80.06478)"
LEHIGH,SHUBAN ENTERPRISE LLC,PANTRY 1 FOOD MART,18032-1119,USA,39**8427,Cigarette/OTP Retail,02/29/2024,"822 RACE ST
CATASAUQUA, PA 18032-1119
(40.65373, -75.45614)"
DAUPHIN,DOLGENCORP LLC,DOLLAR GENERAL STORE #17358,17018-9387,USA,22**4534,Cigarette Retail,02/29/2024,"881 PETERS MOUNTAIN RD
DAUPHIN, PA 17018-9387
(40.37827, -76.93245)"
MONTGOMERY,RAMOCO MARKETING GROUP LLC,69873- HARLEYSVILLE FUELS,19438-2512,USA,46**1459,Cigarette/OTP Retail,02/29/2024,"161 MAIN ST
HARLEYSVILLE, PA 19438-2512
(40.2619, -75.36814)"
BERKS,GURU SUB & GROCERY STORE INC,144 NORTH 8TH ST,19602,USA,06**6889,Cigarette/OTP Retail,02/29/2024,"144 NORTH 8TH ST
READING, PA 19602
(40.33815, -75.92193)"
ALLEGHENY,SHEETZ INC,SHEETZ # 619,15238-1415,USA,02**2799,OTP Retail,02/29/2024,"2871 FREEPORT RD
PITTSBURGH, PA 15238-1415
(40.53944, -79.83128)"
CUMBERLAND,FUEL CITY TRUCK STOP INC,FUEL CITY TRUCK STOP INC,17013-9131,USA,21**9670,Cigarette Retail,02/29/2024,"370 ALLEN RD
CARLISLE, PA 17013-9131
(40.18853, -77.23932)"
LUZERNE,SCH1031 INC,VALLEY MART,18701-2208,USA,40**7074,Cigarette/OTP Retail,02/29/2024,"412 S MAIN ST
WILKES BARRE, PA 18701-2208
(41.23875, -75.89466)"
BERKS,KRUMSVILLE INN INC,KRUMSVILLE INN INC,19534-9231,USA,06**4148,Cigarette Retail,02/29/2024,"1538 KRUMSVILLE RD
LENHARTSVILLE, PA 19534-9231
(40.57867, -75.79751)"
PHILADELPHIA,BIG RYAN'S RESTAURANT INC,BIG RYANS RESTAURANT INC,19140,USA,51**9618,Cigarette/OTP Retail,02/29/2024,"4173-75 GERMANTOWN AVE
PHILADELPHIA, PA 19140
(40.01787, -75.15492)"
MIFFLIN,NITTANY OIL COMPANY INC,WALNUT STREET MINIT MART,17044-1546,USA,70**6006,Cigarette/OTP Retail,02/29/2024,"403 E WALNUT ST
LEWISTOWN, PA 17044-1546
(40.60728, -77.56367)"
LEHIGH,BABA BALAK LLC,BABA BALAK LLC,18103,USA,39**1523,Cigarette/OTP Retail,02/29/2024,"2329 LEHIGH ST
ALLENTOWN, PA 18103
(40.57096, -75.4815)"
WYOMING,VILLAGE SWEET SHOP,VILLAGE SWEET SHOP,18630-8582,USA,66**0025,Cigarette Stamping Agent,02/29/2024,"7992 SR 6
MESHOPPEN, PA 18630-8582
(41.614, -76.03814)"
LEHIGH,SHREENA MODI LLC,CATASAUQUA,18032-2503,USA,39**0400,Cigarette/OTP Retail,02/29/2024,"410 2ND ST
CATASAUQUA, PA 18032-2503
(40.65357, -75.47272)"
PHILADELPHIA,JAY MARUTINANDAN INC,MARUTINANDAN NEWSTAND,19123-1630,USA,51**1621,Cigarette/OTP Retail,02/29/2024,"101 W GIRARD AVE
PHILADELPHIA, PA 19123-1630
(39.96891, -75.13635)"
ALLEGHENY,PARSIN LLC,PARSIN LLC,15146-2301,USA,02**8439,Cigarette Retail,02/29/2024,"2677 MONROEVILLE BLVD
MONROEVILLE, PA 15146-2301
(40.43541, -79.78202)"
BUCKS,GREWAL RAJNI,7 ELEVEN STORE # 1405 17660E,18955-1023,USA,70**0394,Cigarette/OTP Retail,02/29/2024,"523 RICHLANDTOWN PIKE
RICHLANDTOWN, PA 18955-1023
(40.46348, -75.32279)"
DELAWARE,THOJAR INC,THOJAR INC,19023-1814,USA,23**1776,Cigarette/OTP Retail,02/29/2024,"150 MACDADE BLVD
DARBY, PA 19023-1814
(39.91985, -75.26587)"
PHILADELPHIA,S & K 1617 INC,S & K 1617 INC,19132-4459,USA,51**7297,Cigarette/OTP Retail,02/29/2024,"1617 W YORK ST
PHILADELPHIA, PA 19132-4459
(39.9899, -75.15973)"
PHILADELPHIA,LU JIANXIN,GREAT TASTE,19139-4225,USA,51**8583,Cigarette Retail,02/29/2024,"4834 SPRUCE ST
PHILADELPHIA, PA 19139-4225
(39.95376, -75.21933)"
LANCASTER,EXCEL DISTRIBUTORS LLC,EXCEL DISTRIBUTORS LLC,17603-6656,USA,36**5587,OTP Retail,02/29/2024,"1240 MILLERSVILLE PIKE
LANCASTER, PA 17603-6656
(40.02797, -76.3259)"
NORTHAMPTON,TOP STAR EXPRESS INC,TOP STAR EXPRESS #137,18040-8365,USA,48**5033,Cigarette/OTP Retail,02/29/2024,"1434 KNOX AVE
EASTON, PA 18040-8365
(40.7116, -75.2183)"
INDIANA,DOLGENCORP LLC,DOLLAR GENERAL STORE 23001,15750-2034,USA,32**5642,Cigarette/OTP Retail,02/29/2024,"50 OLD INDIANA RD
JOSEPHINE, PA 15750-2034
(40.49159, -79.18454)"
ALLEGHENY,PREMIER GLASS & VAPE LLC,PREMIER GLASS & VAPE LLC SPRINGDALE,15144-1620,USA,02**9702,OTP Retail,02/29/2024,"823 PITTSBURGH ST
SPRINGDALE, PA 15144-1620
(40.54129, -79.77899)"
DAUPHIN,P HASTINGS CORPORATION,GULF EXPRESS,17036-9175,USA,22**0323,Cigarette/OTP Retail,02/29/2024,"1101 W GOVERNOR RD
HUMMELSTOWN, PA 17036-9175
(40.26795, -76.6802)"
LEHIGH,NSY LLC,WEST END MART,18104-5004,USA,39**9601,OTP Retail,02/29/2024,"1901 W ALLEN ST
ALLENTOWN, PA 18104-5004
(40.60361, -75.50061)"
MCKEAN,TOPS PT LLC,TOPS PT 672,16735-1162,USA,70**0005,Cigarette/OTP Retail,02/29/2024,"525 N FRALEY ST
KANE, PA 16735-1162
(41.67106, -78.81427)"
LACKAWANNA,RISH CORP OF PA,BEER WORLD OF PA,18504-1719,USA,35**8079,OTP Retail,02/29/2024,"429 N MAIN AVE
SCRANTON, PA 18504-1719
(41.41569, -75.67655)"
COLUMBIA,FREAS BEER & DELI INC,FREAS BEER & DELI INC,18603-1710,USA,19**8910,Cigarette Retail,02/29/2024,"1148 FREAS AVE
BERWICK, PA 18603-1710
(41.05947, -76.25402)"
CUMBERLAND,CLAY SERVICE CENTER INC,CLAYS SERVICE CENTER,17055-6229,USA,21**5197,Cigarette Retail,02/29/2024,"138 W MAIN ST
MECHANICSBURG, PA 17055-6229
(40.21222, -77.01169)"
MONROE,KIMS TOBACCO BARN LLC,KIM S TOBACCO BARN LLC,18322-7154,USA,45**5605,Cigarette/OTP Retail,02/29/2024,"110 SHAFER DR
BRODHEADSVILLE, PA 18322-7154
(40.91838, -75.41783)"
LANCASTER,SMOOTH VAPE LLC,SMOOTH VAPE LLC,17545-9803,USA,36**7622,OTP Retail,02/29/2024,"1223 LANCASTER RD
MANHEIM, PA 17545-9803
(40.13832, -76.38254)"
DAUPHIN,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #04260,17111-2802,USA,70**8621,Cigarette/OTP Retail,02/29/2024,"4299 UNION DEPOSIT RD
HARRISBURG, PA 17111-2802
(40.27908, -76.81385)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC 1,16505-4936,USA,70**8001,Cigarette/OTP Retail,02/29/2024,"1939 W 8TH ST
ERIE, PA 16505-4936
(42.11134, -80.1277)"
PHILADELPHIA,10 BROTHERS FOOD MARKET CORP.,10 BROTHERS FOOD MARKET CORP,19140-4019,USA,51**7031,OTP Retail,02/29/2024,"1801 W VENANGO ST
PHILADELPHIA, PA 19140-4019
(40.0085, -75.15805)"
BUCKS,SMOKERS VALLEY LLC,SMOKERS VALLEY,19053-3321,USA,09**9338,OTP Retail,02/29/2024,"1738 BROWNSVILLE RD
FEASTERVILLE TREVOSE, PA 19053-3321
(40.15122, -74.97602)"
CUMBERLAND,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #240,17055-5547,USA,21**6747,Cigarette/OTP Retail,02/29/2024,"2130 S MARKET ST
MECHANICSBURG, PA 17055-5547
(40.17543, -76.98391)"
MONTGOMERY,KAKHIA MOHAMED,7 ELEVEN STORE #16366F,19401-4155,USA,70**0175,Cigarette/OTP Retail,02/29/2024,"1335 SANDY HILL RD
NORRISTOWN, PA 19401-4155
(40.11382, -75.32287)"
ALLEGHENY,THRIFT DRUG INC.,RITE AID #10911,15131-2035,USA,70**0066,Cigarette/OTP Retail,02/29/2024,"1236 LONG RUN RD
WHITE OAK, PA 15131-2035
(40.33642, -79.8102)"
UNION,SHEETZ INC,SHEETZ INC 276,17844-9315,USA,70**7205,Cigarette/OTP Retail,02/29/2024,"240 E CHESTNUT ST
MIFFLINBURG, PA 17844-9315
(40.92335, -77.03126)"
MONTOUR,SIDHUS INCORPORATED,DANVILLE FOOD MART,17821-1351,USA,47**9022,Cigarette/OTP Retail,02/29/2024,"821 BLOOM RD
DANVILLE, PA 17821-1351
(40.96522, -76.60124)"
LEHIGH,A 1 GROCERY MARKET INC,A 1 GROCERY MARKET INC,18102-4736,USA,39**6442,Cigarette/OTP Retail,02/29/2024,"1202 W WALNUT ST
ALLENTOWN, PA 18102-4736
(40.59801, -75.48124)"
BUTLER,BAUER AMUSEMENTS LLC,CHEERS,16002-0958,USA,03**4714,Cigarette Vending,02/29/2024,"710 SAXONBURG RD
BUTLER, PA 16002-0958
(40.79643, -79.84618)"
ALLEGHENY,GAJANAN ENTERPRISE LLC,SMOKE CONNECTION,15217-1602,USA,02**5324,Cigarette Retail,02/29/2024,"5804 FORBES AVE
PITTSBURGH, PA 15217-1602
(40.43806, -79.92256)"
FAYETTE,CENTER INDEPENDENT OIL STORES LLC,CIO STORES LLC - WEST FAYETTE #1,15401-3255,USA,26**2442,Cigarette/OTP Retail,02/29/2024,"104 W FAYETTE ST
UNIONTOWN, PA 15401-3255
(39.90012, -79.72954)"
PHILADELPHIA,SNYDER SUPERMARKET INC,SNYDER SUPERMARKET,19145-2521,USA,51**0301,Cigarette/OTP Retail,02/29/2024,"2700 SNYDER AVE
PHILADELPHIA, PA 19145-2521
(39.92712, -75.19104)"
BUCKS,JSR PETROLEUM INC,JSR PETROLEUM INC,18974-4524,USA,09**9524,Cigarette/OTP Retail,02/29/2024,"288 YORK RD
WARMINSTER, PA 18974-4524
(40.19796, -75.10177)"
ALLEGHENY,PETERS JOSEPH C,FAN CLUB,15148,USA,65**7908,Cigarette Vending,02/29/2024,"BOX
WILMERDING, PA 15148"
SCHUYLKILL,SVS FOODMART LLC,SVS FFODMART LLC,17948-3001,USA,54**1822,Cigarette Retail,02/29/2024,"1205 E CENTRE ST
MAHANOY CITY, PA 17948-3001
(40.81516, -76.12905)"
TIOGA,WALMART STORES EAST LP,WAL MART SUPERCENTER 1945,16933-9537,USA,70**8029,Cigarette/OTP Retail,02/29/2024,"1169 S MAIN ST
MANSFIELD, PA 16933-9537
(41.78279, -77.06956)"
ALLEGHENY,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #22396,15215-2301,USA,02**3925,Cigarette/OTP Retail,02/29/2024,"909 MAIN ST
PITTSBURGH, PA 15215-2301
(40.49459, -79.93318)"
CHESTER,7-ELEVEN INC,7-ELEVEN STORE #40156J,19382-5013,USA,15**4273,Cigarette/OTP Retail,02/29/2024,"1165 W CHESTER PIKE
WEST CHESTER, PA 19382-5013
(39.97014, -75.56414)"
LACKAWANNA,SWAMI HARI LLC,CONVENIENT FOOD MART 3006,18510-1452,USA,35**7219,Cigarette/OTP Retail,02/29/2024,"1000 PRESCOTT AVE
SCRANTON, PA 18510-1452
(41.41097, -75.64142)"
WESTMORELAND,IACOBONI INC,VALS DISTRIBUTING,15012-1948,USA,26**7830,Cigarette/OTP Retail,02/29/2024,"1025 ROSTRAVER RD
ROSTRAVER TOWNSHIP, PA 15012-1948
(40.14184, -79.84154)"
VENANGO,BARBER GARY,BARBERS ORCHARD,16323,USA,61**0960,Cigarette/OTP Retail,02/29/2024,"3394 RTE 417
FRANKLIN, PA 16323
(41.49584, -79.79345)"
MERCER,LUCKY 7 SMOKE SHOP & LOUNGE,THE LUCKY 7 SMOKE SHOP & LOUNGE,16127-1110,USA,43**2171,Cigarette/OTP Retail,02/29/2024,"614 W MAIN ST
GROVE CITY, PA 16127-1110
(41.16129, -80.09393)"
BUTLER,PURVIS BROTHERS INC,PLANET MART NO 20,16046,USA,10**3184,Cigarette/OTP Retail,02/29/2024,"511 PITTSBURGH ST
MARS, PA 16046
(40.69556, -80.01236)"
ALLEGHENY,NIKITUK JACOB W,RAGTOP BAR & GRILL,15017,USA,02**5008,Cigarette Vending,02/29/2024,"820 MC LAUGHLIN ROAD
BRIDGEVILLE, PA 15017
(40.35672, -80.10576)"
BEAVER,GATEWAY REHABILITATION CENTER,GATEWAY REHABILITATION CENTER,15001-9199,USA,04**8584,Cigarette/OTP Retail,02/29/2024,"100 MOFFETT RUN RD
ALIQUIPPA, PA 15001-9199
(40.63609, -80.32427)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL STORE #2758,16001-4902,USA,10**6052,Cigarette/OTP Retail,02/29/2024,"119 N MAIN ST
BUTLER, PA 16001-4902
(40.86151, -79.89524)"
COLUMBIA,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #24602,18603-4206,USA,19**3946,Cigarette/OTP Retail,02/29/2024,"1729 W FRONT ST
BERWICK, PA 18603-4206
(41.04801, -76.26563)"
MONTGOMERY,KIAARAV BEVERAGE INC,KIAARAV BEVERAGE INC,19403-3021,USA,46**9455,Cigarette/OTP Retail,02/29/2024,"2500 W MAIN ST
JEFFERSONVILLE, PA 19403-3021
(40.14047, -75.38728)"
CLINTON,PJ TRAVEL PLAZA LLC,PJ TRAVEL PLAZA LLC,17747-9177,USA,18**0663,Cigarette Retail,02/29/2024,"3400 E VALLEY RD
LOGANTON, PA 17747-9177
(41.05254, -77.18008)"
ALLEGHENY,HARTMAN MUSIC INC,NIX VOGEL AMERICAN LEGION,15227-4054,USA,02**7708,Cigarette Vending,02/29/2024,"280 JOSEPH ST
PITTSBURGH, PA 15227-4054
(40.39433, -79.96986)"
ALLEGHENY,ACME VENDING INC,BOBS GARAGE,15238,USA,02**7734,Cigarette Vending,02/29/2024,"FREPORT ROAD
BLAWNOX, PA 15238"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #270,16501-2134,USA,25**5979,Cigarette/OTP Retail,02/29/2024,"1700 PEACH ST
ERIE, PA 16501-2134
(42.11855, -80.0797)"
UNKNOWN/OUT OF STATE,OVAPES EJUICE LLC,WAREHOUSE,84058-5104,USA,99**8440,OTP Wholesaler,02/29/2024,"170 MOUNTAIN WAY DR
OREM, UT 84058-5104
(40.29349, -111.72742)"
UNKNOWN/OUT OF STATE,TEAM SLEDD LLC,TEAM SLEDD LLC,26003-5078,USA,99**0249,Cigarette Stamping Agent,02/29/2024,"100 E COVE AVE
WHEELING, WV 26003-5078
(40.0378, -80.66542)"
ALLEGHENY,SIL'S MARKET INC,SILS MARKET INC,15071-1346,USA,02**7220,Cigarette/OTP Retail,02/29/2024,"6000 NOBLESTOWN RD
OAKDALE, PA 15071-1346
(40.39825, -80.18746)"
PHILADELPHIA,SEANG SAVY,SIEM REAP GROCERY,19148-3839,USA,51**8849,Cigarette/OTP Retail,02/29/2024,"644 W RITNER ST
PHILADELPHIA, PA 19148-3839
(39.91913, -75.15889)"
PHILADELPHIA,LIU GUANG RONG,LIAN HSING RESTAURANT,19146-4759,USA,51**6266,Cigarette Retail,02/29/2024,"1633 REED ST
PHILADELPHIA, PA 19146-4759
(39.93349, -75.17226)"
DAUPHIN,DOLGENCORP LLC,DOLLAR GENERAL STORE #7481,17104-2155,USA,22**6248,Cigarette/OTP Retail,02/29/2024,"509 S 29TH ST
HARRISBURG, PA 17104-2155
(40.26606, -76.84106)"
MONROE,RADHA4 LLC,527 MAIN STREET TOBYHANNA PA 18466,18466-7763,USA,45**5725,Cigarette/OTP Retail,02/29/2024,"527 MAIN ST
TOBYHANNA, PA 18466-7763
(41.17306, -75.4106)"
CHESTER,DOLGENCORP LLC,DOLLAR GENERAL # 16385,19330-1784,USA,15**2721,OTP Retail,02/29/2024,"994 GAP NEWPORT PIKE
COCHRANVILLE, PA 19330-1784
(39.89905, -75.92625)"
MONTGOMERY,SAWDEGAR INC,7-ELEVEN STORE #16770C,19464-6852,USA,46**5432,Cigarette/OTP Retail,02/29/2024,"1057 W HIGH ST
STOWE, PA 19464-6852
(40.24549, -75.68247)"
UNION,IFUEL LLC,IFUEL LLC,17837-7400,USA,60**7087,OTP Retail,02/29/2024,"71 WALTER DR
LEWISBURG, PA 17837-7400
(40.98305, -76.88279)"
MERCER,CLOUD NEUN OF WEST MIDDLESEX,CLOUD NEUN OF WEST MIDDLESEX,16159-3419,USA,43**2332,OTP Retail,02/29/2024,"3143 MAIN ST
WEST MIDDLESEX, PA 16159-3419
(41.17065, -80.46536)"
FAYETTE,CENTER INDEPENDENT OIL STORES LLC,CIO STORES LLC MASONTOWN #8,15461-1755,USA,26**2448,Cigarette/OTP Retail,02/29/2024,"301 N MAIN ST
MASONTOWN, PA 15461-1755
(39.85018, -79.90035)"
SNYDER,ENM WORKS LLC,ENM WORKS,17841-8262,USA,55**3641,Cigarette/OTP Retail,02/29/2024,"9763 STAGE RD
MC CLURE, PA 17841-8262
(40.74141, -77.30955)"
ALLEGHENY,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #27618,15205-2702,USA,02**4004,Cigarette/OTP Retail,02/29/2024,"1201 FOSTER AVE
CRAFTON, PA 15205-2702
(40.43982, -80.06897)"
ALLEGHENY,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #31940,15220-4810,USA,02**5005,OTP Retail,02/29/2024,"1211 CHARTIERS AVE
PITTSBURGH, PA 15220-4810
(40.44567, -80.04315)"
ALLEGHENY,M MASKAS & SONS INC,M MASKAS & SONS INC,15084-1511,USA,02**8080,OTP Wholesaler,02/29/2024,"142 E 7TH AVE
TARENTUM, PA 15084-1511
(40.60242, -79.75594)"
ALLEGHENY,SHERRYS FAMILY MARKET,SHERRYS FAMILY MARKET,15112-1176,USA,02**2899,Cigarette/OTP Retail,02/29/2024,"549 BESSEMER AVE
EAST PITTSBURGH, PA 15112-1176
(40.395, -79.8394)"
LACKAWANNA,NILKANTH CORP OF PA,NILKANTH CORP OF PA,18504,USA,35**9824,Cigarette/OTP Retail,02/29/2024,"349 SOUTH MAIN ST
SCRANTON, PA 18504
(41.40852, -75.68408)"
PHILADELPHIA,NINE BROTHERS SUPERMARKET INC,NINE BROTHERS SUPERMARKET INC,19131-3818,USA,51**6210,Cigarette Retail,02/29/2024,"5718 LANSDOWNE AVE
PHILADELPHIA, PA 19131-3818
(39.97638, -75.23597)"
ERIE,KLAFTERS INC,SMOKER FRIENDLY,16505-4034,USA,70**8003,Cigarette/OTP Retail,02/29/2024,"2663 W 8TH ST
ERIE, PA 16505-4034
(42.10559, -80.14325)"
DELAWARE,BIG BANG SMOKE SHOP INC,29 W EAGLE RD HAVERTOWN PA 19083,19083-2274,USA,23**9771,Cigarette/OTP Retail,02/29/2024,"29 W EAGLE RD
HAVERTOWN, PA 19083-2274
(39.98741, -75.31197)"
WASHINGTON,DOLGENCORP LLC,DOLLAR GENERAL STORE #19582,15021,USA,63**9147,Cigarette Retail,02/29/2024,"1972 SMITH TOWNSHIP STATE RD
BURGETTSTOWN, PA 15021
(40.36171, -80.39076)"
MERCER,COUNTRY FAIR INC,COUNTRY FAIR INC 93,16127-1224,USA,70**8075,Cigarette/OTP Retail,02/29/2024,"228 W MAIN ST
GROVE CITY, PA 16127-1224
(41.15867, -80.08995)"
BUTLER,BAUER AMUSEMENTS LLC,SARVER VETS,16055-9115,USA,03**4714,Cigarette Vending,02/29/2024,"641 SARVER RD
SARVER, PA 16055-9115
(40.73379, -79.74038)"
BUTLER,UNITED REFINING COMPANY OF PENNSYLVANIA,S 68 KWIK FILL,16033-1224,USA,70**5220,Cigarette/OTP Retail,02/29/2024,"30 E MAIN ST
EVANS CITY, PA 16033-1224"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE #16693,17304-9708,USA,01**1761,Cigarette/OTP Retail,02/29/2024,"1453 CARLISLE RD
ASPERS, PA 17304-9708
(39.97297, -77.24375)"
DELAWARE,VA ENTERPRISES INC,6421 MARKET STREET,19082-1857,USA,23**4371,Cigarette/OTP Retail,02/29/2024,"6421 MARKET ST
UPPER DARBY, PA 19082-1857
(39.96295, -75.25063)"
LANCASTER,TDS DISTRIBUTING INC,DENVER RETAIL STORE,17517-9134,USA,36**5179,Cigarette/OTP Retail,02/29/2024,"4 MAIN ST
DENVER, PA 17517-9134
(40.2284, -76.1323)"
FRANKLIN,DOLGENCORP LLC,DOLLAR GENERAL #14592,17268-9736,USA,28**7601,Cigarette/OTP Retail,02/29/2024,"7129 ANTHONY HWY
WAYNESBORO, PA 17268-9736
(39.82479, -77.572)"
PHILADELPHIA,SP TRADERS INC,SP TRADERS INC,19141-2007,USA,51**3850,OTP Retail,02/29/2024,"6201 N BROAD ST
PHILADELPHIA, PA 19141-2007
(40.04772, -75.14206)"
LUZERNE,KARUNESH PROPERTIES INCORPORATION,KVAL FOOD 2,18660-1845,USA,40**0700,Cigarette/OTP Retail,02/29/2024,"7896 BLUE RIDGE TRL
WAPWALLOPEN, PA 18660-1845
(41.10517, -76.00895)"
PIKE,MIRABITO HOLDINGS INC,MIRABITO 127 MILFORD HILLTOP,18337,USA,52**1818,Cigarette/OTP Retail,02/29/2024,"238 RTE 6 AND I-84
MILFORD, PA 18337
(41.3371, -74.82951)"
DELAWARE,6851 MARSHALL TRADING INC,6851 MARSHALL TRADING INC,19082-4222,USA,23**2385,Cigarette Retail,02/29/2024,"6851 MARSHALL RD
UPPER DARBY, PA 19082-4222
(39.9546, -75.25699)"
PIKE,HUGO VENDING,OLD RANGERS,18426,USA,35**7799,Cigarette Vending,02/29/2024,"ROUTE 390
GREENTOWN, PA 18426
(41.319317, -75.209913)"
BUCKS,BALKRISHNA FOODS LLC,BALKRISHNA FOODS LLC,19021-5101,USA,09**8488,Cigarette/OTP Retail,02/29/2024,"1801 NEWPORT RD
CROYDON, PA 19021-5101
(40.10445, -74.89765)"
MONTGOMERY,WAWA INC.,WAWA INC #292,19403-4256,USA,70**2256,Cigarette/OTP Retail,02/29/2024,"701 W GERMANTOWN PIKE
NORRISTOWN, PA 19403-4256
(40.15248, -75.34936)"
CUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL STORE 22087,17240-9379,USA,21**3417,Cigarette/OTP Retail,02/29/2024,"174 NEWVILLE RD
NEWBURG, PA 17240-9379
(40.13834, -77.54643)"
NORTHAMPTON,SHRI BJS LLC,SHRI BJS LLC,18017-7112,USA,48**6056,Cigarette/OTP Retail,02/29/2024,"1505 PEMBROKE RD
BETHLEHEM, PA 18017-7112
(40.62953, -75.34443)"
DELAWARE,TWO FARMS INC,ROYAL FARMS #202,19078-1001,USA,23**8482,Cigarette/OTP Retail,02/29/2024,"105 S STEWART AVE
RIDLEY PARK, PA 19078-1001
(39.86756, -75.31879)"
BUCKS,SG FUEL INC,SG FUEL INC,18951-1712,USA,09**6269,Cigarette/OTP Retail,02/29/2024,"530 E BROAD ST
QUAKERTOWN, PA 18951-1712
(40.43987, -75.32646)"
LANCASTER,COLMAR VALLEY CIGARS INC,35 S WILLOWDALE DR,17602-1479,USA,36**0750,Cigarette/OTP Retail,02/29/2024,"35 S WILLOWDALE DR
LANCASTER, PA 17602-1479
(40.02189, -76.19793)"
ERIE,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #31212,16401-1377,USA,25**9531,Cigarette/OTP Retail,02/29/2024,"100 E STATE ST
ALBION, PA 16401-1377
(41.89093, -80.36317)"
PHILADELPHIA,ZHANG XIAO LI,NEW STAR RESTAURANT,19125-1222,USA,51**8235,Cigarette Retail,02/29/2024,"2409 KENSINGTON AVE
PHILADELPHIA, PA 19125-1222
(39.98645, -75.13166)"
CAMBRIA,MCANENY BROTHERS INC,MCANENY BROTHERS INC,15931-4114,USA,11**6066,OTP Wholesaler,02/29/2024,"470 INDUSTRIAL PARK RD
EBENSBURG, PA 15931-4114
(40.45819, -78.75481)"
CLARION,ZANOT JOHN D,CLARION EAGLES,16214,USA,16**0807,Cigarette Vending,02/29/2024,"RT 66
CLARION, PA 16214"
LUZERNE,DOLGENCORP LLC,DOLLAR GENERAL STORE 20840,18640-2314,USA,40**0439,Cigarette/OTP Retail,02/29/2024,"299 S MAIN ST
PITTSTON, PA 18640-2314
(41.31515, -75.79725)"
COLUMBIA,QUIK PIKS & PAKS INC,CIGAR BOX BERWICK,18603-4701,USA,19**9023,Cigarette Retail,02/29/2024,"131 W FRONT ST
BERWICK, PA 18603-4701
(41.05422, -76.23471)"
BUCKS,PRABHUDAS LLC,NIMBUS VAPE & SMOKE,19055-1820,USA,09**4588,Cigarette/OTP Retail,02/29/2024,"1578 HAINES RD
LEVITTOWN, PA 19055-1820
(40.13657, -74.83291)"
PHILADELPHIA,WALGREEN EASTERN CO INC,WALGREENS #06367,19134-3119,USA,70**9013,Cigarette/OTP Retail,02/29/2024,"1809 E ALLEGHENY AVE
PHILADELPHIA, PA 19134-3119
(39.99629, -75.11316)"
SUSQUEHANNA,HINDS OIL CO INC,H O MART #1,18801-1271,USA,58**6244,Cigarette/OTP Retail,02/29/2024,"242 CHURCH ST
MONTROSE, PA 18801-1271
(41.83249, -75.87753)"
PHILADELPHIA,CONG NHUAN HIEN,KIM WOA STORE,19146,USA,51**7256,Cigarette Retail,02/29/2024,"1300 S 17TH ST
PHILADELPHIA, PA 19146
(39.93466, -75.17241)"
LAWRENCE,SOUTH SIDE SUPERETTE LLC,SOUTH SIDE SUPERETTE LLC,16101-4810,USA,37**5547,Cigarette/OTP Retail,02/29/2024,"440 E LONG AVE
NEW CASTLE, PA 16101-4810
(40.98594, -80.34004)"
LEHIGH,SHAKTI MACUNGIE LLC,E Z SHOPPE,18062-1123,USA,39**3031,Cigarette/OTP Retail,02/29/2024,"52 W MAIN ST
MACUNGIE, PA 18062-1123
(40.51669, -75.55751)"
WASHINGTON,ZENNER ANTHONY J,HAGERMANS,15342-1611,USA,63**7782,Cigarette Vending,02/29/2024,"443 N MAIN ST
HOUSTON, PA 15342-1611
(40.25682, -80.21633)"
LYCOMING,PUFF CIGARETTE DISCOUNT STORES INC,PUFF DISCOUNT CIGARETTE INC,17701-1129,USA,70**3014,Cigarette/OTP Retail,02/29/2024,"2065 LYCOMING CREEK RD
WILLIAMSPORT, PA 17701-1129
(41.26088, -77.04398)"
